"","interaction_name","pathway_name","ligand","receptor","agonist","antagonist","co_A_receptor","co_I_receptor","evidence","annotation","interaction_name_2"
"JAM3_JAM3","JAM3_JAM3","JAM","Jam3","Jam3","","","","","KEGG: mmu04514","Cell-Cell Contact","Jam3  - Jam3"
"L1CAM_ITGAV_ITGB3","L1CAM_ITGAV_ITGB3","L1CAM","L1cam","ITGAV_ITGB3","","","","","PMID: 9396761","Cell-Cell Contact","L1cam  - (Itgav+Itgb3)"
"L1CAM_ITGA4_ITGB7","L1CAM_ITGA4_ITGB7","L1CAM","L1cam","ITGA4_ITGB7","","","","","PMID: 8557754","Cell-Cell Contact","L1cam  - (Itga4+Itgb7)"
"L1CAM_L1CAM","L1CAM_L1CAM","L1CAM","L1cam","L1cam","","","","","PMID: 18701456","Cell-Cell Contact","L1cam  - L1cam"
"LAIR1_PIRA2","LAIR1_PIRA2","LAIR1","Lair1","Pira2","","","","","PMID: 19283782","Cell-Cell Contact","Lair1  - Pira2"
"LCK_CD8A_CD8B1","LCK_CD8A_CD8B1","LCK","Lck","CD8 receptor","","","","","PMID: 25427562","Cell-Cell Contact","Lck  - (Cd8a+Cd8b1)"
"MADCAM1_ITGA4_ITGB7","MADCAM1_ITGA4_ITGB7","MADCAM","Madcam1","ITGA4_ITGB7","","","","","KEGG: mmu04514; PMID: 7517418","Cell-Cell Contact","Madcam1  - (Itga4+Itgb7)"
"MAG_MAG","MAG_MAG","MAG","Mag","Mag","","","","","KEGG: mmu04514","Cell-Cell Contact","Mag  - Mag"
"H2-T23_KLRD1_KLRC1","H2-T23_KLRD1_KLRC1","MHC-I","H2-T23","KLRD1_KLRC1","","","","","PMID: 24223577","Cell-Cell Contact","H2-t23  - (Klrd1+Klrc1)"
"H2-T23_KLRD1_KLRC2","H2-T23_KLRD1_KLRC2","MHC-I","H2-T23","KLRD1_KLRC2","","","","","PMID: 24223577","Cell-Cell Contact","H2-t23  - (Klrd1+Klrc2)"
"H2-M2_CD8A","H2-M2_CD8A","MHC-I","H2-M2","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-m2  - Cd8a"
"H2-M3_CD8A","H2-M3_CD8A","MHC-I","H2-M3","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-m3  - Cd8a"
"H2-M9_CD8A","H2-M9_CD8A","MHC-I","H2-M9","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-m9  - Cd8a"
"H2-Q1_CD8A","H2-Q1_CD8A","MHC-I","H2-Q1","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-q1  - Cd8a"
"H2-Q10_CD8A","H2-Q10_CD8A","MHC-I","H2-Q10","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-q10  - Cd8a"
"H2-Q2_CD8A","H2-Q2_CD8A","MHC-I","H2-Q2","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-q2  - Cd8a"
"H2-Q7_CD8A","H2-Q7_CD8A","MHC-I","H2-Q7","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-q7  - Cd8a"
"H2-Q8_CD8A","H2-Q8_CD8A","MHC-I","H2-Q8","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-q8  - Cd8a"
"H2-T22_CD8A","H2-T22_CD8A","MHC-I","H2-T22","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-t22  - Cd8a"
"H2-T23_CD8A","H2-T23_CD8A","MHC-I","H2-T23","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-t23  - Cd8a"
"H2-T24_CD8A","H2-T24_CD8A","MHC-I","H2-T24","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-t24  - Cd8a"
"H2-T3_CD8A","H2-T3_CD8A","MHC-I","H2-T3","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-t3  - Cd8a"
"H2-T9_CD8A","H2-T9_CD8A","MHC-I","H2-T9","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-t9  - Cd8a"
"H2-M10.4_CD8A","H2-M10.4_CD8A","MHC-I","H2-M10.4","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-m10.4  - Cd8a"
"H2-M11_CD8A","H2-M11_CD8A","MHC-I","H2-M11","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-m11  - Cd8a"
"H2-M1_CD8A","H2-M1_CD8A","MHC-I","H2-M1","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-m1  - Cd8a"
"H2-M10.5_CD8A","H2-M10.5_CD8A","MHC-I","H2-M10.5","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-m10.5  - Cd8a"
"H2-M10.2_CD8A","H2-M10.2_CD8A","MHC-I","H2-M10.2","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-m10.2  - Cd8a"
"H2-M10.6_CD8A","H2-M10.6_CD8A","MHC-I","H2-M10.6","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-m10.6  - Cd8a"
"H2-T10_CD8A","H2-T10_CD8A","MHC-I","H2-T10","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-t10  - Cd8a"
"H2-Q6_CD8A","H2-Q6_CD8A","MHC-I","H2-Q6","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-q6  - Cd8a"
"H2-M10.3_CD8A","H2-M10.3_CD8A","MHC-I","H2-M10.3","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-m10.3  - Cd8a"
"H2-BL_CD8A","H2-BL_CD8A","MHC-I","H2-Bl","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-bl  - Cd8a"
"H2-D1_CD8A","H2-D1_CD8A","MHC-I","H2-D1","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-d1  - Cd8a"
"H2-K1_CD8A","H2-K1_CD8A","MHC-I","H2-K1","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-k1  - Cd8a"
"H2-M10.1_CD8A","H2-M10.1_CD8A","MHC-I","H2-M10.1","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-m10.1  - Cd8a"
"H2-T18_CD8A","H2-T18_CD8A","MHC-I","H2-T18","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-t18  - Cd8a"
"H2-Q9_CD8A","H2-Q9_CD8A","MHC-I","H2-Q9","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-q9  - Cd8a"
"GM8909_CD8A","GM8909_CD8A","MHC-I","Gm8909","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","Gm8909  - Cd8a"
"H2-L_CD8A","H2-L_CD8A","MHC-I","H2-L","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-l  - Cd8a"
"GM10499_CD8A","GM10499_CD8A","MHC-I","Gm10499","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","Gm10499  - Cd8a"
"H2-Q4_CD8A","H2-Q4_CD8A","MHC-I","H2-Q4","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-q4  - Cd8a"
"H2-T-PS_CD8A","H2-T-PS_CD8A","MHC-I","H2-T-ps","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-t-ps  - Cd8a"
"GM11127_CD8A","GM11127_CD8A","MHC-I","Gm11127","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","Gm11127  - Cd8a"
"H2-M5_CD8A","H2-M5_CD8A","MHC-I","H2-M5","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-m5  - Cd8a"
"GM7030_CD8A","GM7030_CD8A","MHC-I","Gm7030","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","Gm7030  - Cd8a"
"H2-M2_CD8B1","H2-M2_CD8B1","MHC-I","H2-M2","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-m2  - Cd8b1"
"H2-M3_CD8B1","H2-M3_CD8B1","MHC-I","H2-M3","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-m3  - Cd8b1"
"H2-M9_CD8B1","H2-M9_CD8B1","MHC-I","H2-M9","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-m9  - Cd8b1"
"H2-Q1_CD8B1","H2-Q1_CD8B1","MHC-I","H2-Q1","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-q1  - Cd8b1"
"H2-Q10_CD8B1","H2-Q10_CD8B1","MHC-I","H2-Q10","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-q10  - Cd8b1"
"H2-Q2_CD8B1","H2-Q2_CD8B1","MHC-I","H2-Q2","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-q2  - Cd8b1"
"H2-Q7_CD8B1","H2-Q7_CD8B1","MHC-I","H2-Q7","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-q7  - Cd8b1"
"H2-Q8_CD8B1","H2-Q8_CD8B1","MHC-I","H2-Q8","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-q8  - Cd8b1"
"H2-T22_CD8B1","H2-T22_CD8B1","MHC-I","H2-T22","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-t22  - Cd8b1"
"H2-T23_CD8B1","H2-T23_CD8B1","MHC-I","H2-T23","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-t23  - Cd8b1"
"H2-T24_CD8B1","H2-T24_CD8B1","MHC-I","H2-T24","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-t24  - Cd8b1"
"H2-T3_CD8B1","H2-T3_CD8B1","MHC-I","H2-T3","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-t3  - Cd8b1"
"H2-T9_CD8B1","H2-T9_CD8B1","MHC-I","H2-T9","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-t9  - Cd8b1"
"H2-M10.4_CD8B1","H2-M10.4_CD8B1","MHC-I","H2-M10.4","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-m10.4  - Cd8b1"
"H2-M11_CD8B1","H2-M11_CD8B1","MHC-I","H2-M11","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-m11  - Cd8b1"
"H2-M1_CD8B1","H2-M1_CD8B1","MHC-I","H2-M1","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-m1  - Cd8b1"
"H2-M10.5_CD8B1","H2-M10.5_CD8B1","MHC-I","H2-M10.5","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-m10.5  - Cd8b1"
"H2-M10.2_CD8B1","H2-M10.2_CD8B1","MHC-I","H2-M10.2","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-m10.2  - Cd8b1"
"H2-M10.6_CD8B1","H2-M10.6_CD8B1","MHC-I","H2-M10.6","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-m10.6  - Cd8b1"
"H2-T10_CD8B1","H2-T10_CD8B1","MHC-I","H2-T10","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-t10  - Cd8b1"
"H2-Q6_CD8B1","H2-Q6_CD8B1","MHC-I","H2-Q6","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-q6  - Cd8b1"
"H2-M10.3_CD8B1","H2-M10.3_CD8B1","MHC-I","H2-M10.3","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-m10.3  - Cd8b1"
"H2-BL_CD8B1","H2-BL_CD8B1","MHC-I","H2-Bl","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-bl  - Cd8b1"
"H2-D1_CD8B1","H2-D1_CD8B1","MHC-I","H2-D1","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-d1  - Cd8b1"
"H2-K1_CD8B1","H2-K1_CD8B1","MHC-I","H2-K1","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-k1  - Cd8b1"
"H2-M10.1_CD8B1","H2-M10.1_CD8B1","MHC-I","H2-M10.1","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-m10.1  - Cd8b1"
"H2-T18_CD8B1","H2-T18_CD8B1","MHC-I","H2-T18","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-t18  - Cd8b1"
"H2-Q9_CD8B1","H2-Q9_CD8B1","MHC-I","H2-Q9","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-q9  - Cd8b1"
"GM8909_CD8B1","GM8909_CD8B1","MHC-I","Gm8909","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","Gm8909  - Cd8b1"
"H2-L_CD8B1","H2-L_CD8B1","MHC-I","H2-L","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-l  - Cd8b1"
"GM10499_CD8B1","GM10499_CD8B1","MHC-I","Gm10499","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","Gm10499  - Cd8b1"
"H2-Q4_CD8B1","H2-Q4_CD8B1","MHC-I","H2-Q4","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-q4  - Cd8b1"
"H2-T-PS_CD8B1","H2-T-PS_CD8B1","MHC-I","H2-T-ps","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-t-ps  - Cd8b1"
"GM11127_CD8B1","GM11127_CD8B1","MHC-I","Gm11127","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","Gm11127  - Cd8b1"
"H2-M5_CD8B1","H2-M5_CD8B1","MHC-I","H2-M5","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-m5  - Cd8b1"
"GM7030_CD8B1","GM7030_CD8B1","MHC-I","Gm7030","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","Gm7030  - Cd8b1"
"H2-BI_KIR3DL1","H2-BI_KIR3DL1","MHC-I","H2-BI","Kir3dl1","","","","","PMID: 28484462","Cell-Cell Contact","H2-bi  - Kir3dl1"
"H2-D1_KIR3DL1","H2-D1_KIR3DL1","MHC-I","H2-D1","Kir3dl1","","","","","PMID: 28484462","Cell-Cell Contact","H2-d1  - Kir3dl1"
"H2-K1_KIR3DL1","H2-K1_KIR3DL1","MHC-I","H2-K1","Kir3dl1","","","","","PMID: 28484462","Cell-Cell Contact","H2-k1  - Kir3dl1"
"H2-Q1_KIR3DL1","H2-Q1_KIR3DL1","MHC-I","H2-Q1","Kir3dl1","","","","","PMID: 28484462","Cell-Cell Contact","H2-q1  - Kir3dl1"
"H2-Q10_KIR3DL1","H2-Q10_KIR3DL1","MHC-I","H2-Q10","Kir3dl1","","","","","PMID: 28484462","Cell-Cell Contact","H2-q10  - Kir3dl1"
"H2-Q2_KIR3DL1","H2-Q2_KIR3DL1","MHC-I","H2-Q2","Kir3dl1","","","","","PMID: 28484462","Cell-Cell Contact","H2-q2  - Kir3dl1"
"H2-Q4_KIR3DL1","H2-Q4_KIR3DL1","MHC-I","H2-Q4","Kir3dl1","","","","","PMID: 28484462","Cell-Cell Contact","H2-q4  - Kir3dl1"
"H2-Q6_KIR3DL1","H2-Q6_KIR3DL1","MHC-I","H2-Q6","Kir3dl1","","","","","PMID: 28484462","Cell-Cell Contact","H2-q6  - Kir3dl1"
"H2-Q7_KIR3DL1","H2-Q7_KIR3DL1","MHC-I","H2-Q7","Kir3dl1","","","","","PMID: 28484462","Cell-Cell Contact","H2-q7  - Kir3dl1"
"H2-D_KLRA","H2-D_KLRA","MHC-I","H2-D","Klra","","","","","PMID: 24223577","Cell-Cell Contact","H2-d  - Klra"
"H2-K1_KLRA","H2-K1_KLRA","MHC-I","H2-K1","Klra","","","","","PMID: 24223577","Cell-Cell Contact","H2-k1  - Klra"
"ULBP1_KLRK1","ULBP1_KLRK1","MHC-I","Ulbp1","Klrk1","","","","","PMID: 24223577","Cell-Cell Contact","Ulbp1  - Klrk1"
"RAET1A_KLRK1","RAET1A_KLRK1","MHC-I","Raet1a","Klrk1","","","","","PMID: 24223577","Cell-Cell Contact","Raet1a  - Klrk1"
"H60A_KLRK1","H60A_KLRK1","MHC-I","H60a","Klrk1","","","","","PMID: 24223577","Cell-Cell Contact","H60a  - Klrk1"
"H2-EA-PS_CD4","H2-EA-PS_CD4","MHC-II","H2-Ea-ps","Cd4","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-ea-ps  - Cd4"
"H2-AA_CD4","H2-AA_CD4","MHC-II","H2-Aa","Cd4","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-aa  - Cd4"
"H2-AB1_CD4","H2-AB1_CD4","MHC-II","H2-Ab1","Cd4","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-ab1  - Cd4"
"H2-EB1_CD4","H2-EB1_CD4","MHC-II","H2-Eb1","Cd4","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-eb1  - Cd4"
"H2-DMA_CD4","H2-DMA_CD4","MHC-II","H2-DMa","Cd4","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-dma  - Cd4"
"H2-DMB1_CD4","H2-DMB1_CD4","MHC-II","H2-DMb1","Cd4","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-dmb1  - Cd4"
"H2-DMB2_CD4","H2-DMB2_CD4","MHC-II","H2-DMb2","Cd4","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-dmb2  - Cd4"
"H2-OA_CD4","H2-OA_CD4","MHC-II","H2-Oa","Cd4","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-oa  - Cd4"
"H2-OB_CD4","H2-OB_CD4","MHC-II","H2-Ob","Cd4","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-ob  - Cd4"
"MPZ_MPZL1","MPZ_MPZL1","MPZ","Mpz","Mpzl1","","","","","KEGG: mmu04514","Cell-Cell Contact","Mpz  - Mpzl1"
"MPZ_MPZ","MPZ_MPZ","MPZ","Mpz","Mpz","","","","","KEGG: mmu04514","Cell-Cell Contact","Mpz  - Mpz"
"MPZL1_MPZL1","MPZL1_MPZL1","MPZ","Mpzl1","Mpzl1","","","","","KEGG: mmu04514","Cell-Cell Contact","Mpzl1  - Mpzl1"
"NCAM1_FGFR1","NCAM1_FGFR1","NCAM","Ncam1","Fgfr1","","","","","PMID: 12791257","Cell-Cell Contact","Ncam1  - Fgfr1"
"NCAM1_NCAM1","NCAM1_NCAM1","NCAM","Ncam1","Ncam1","","","","","KEGG: mmu04514","Cell-Cell Contact","Ncam1  - Ncam1"
"NCAM1_NCAM2","NCAM1_NCAM2","NCAM","Ncam1","Ncam2","","","","","KEGG: mmu04514","Cell-Cell Contact","Ncam1  - Ncam2"
"NCAM1_L1CAM","NCAM1_L1CAM","NCAM","Ncam1","L1cam","","","","","KEGG: mmu04514","Cell-Cell Contact","Ncam1  - L1cam"
"NCAM2_L1CAM","NCAM2_L1CAM","NCAM","Ncam2","L1cam","","","","","KEGG: mmu04514","Cell-Cell Contact","Ncam2  - L1cam"
"NECTIN1_CADM3","NECTIN1_CADM3","NECTIN","Nectin1","Cadm3","","","","","PMID: 23027581","Cell-Cell Contact","Nectin1  - Cadm3"
"NECTIN1_CD96","NECTIN1_CD96","NECTIN","Nectin1","Cd96","","","","","PMID: 23027581","Cell-Cell Contact","Nectin1  - Cd96"
"NECTIN1_NECTIN4","NECTIN1_NECTIN4","NECTIN","Nectin1","Nectin4","","","","","PMID: 23027581","Cell-Cell Contact","Nectin1  - Nectin4"
"NECTIN3_NECTIN1","NECTIN3_NECTIN1","NECTIN","Nectin3","Nectin1","","","","","PMID: 23027581","Cell-Cell Contact","Nectin3  - Nectin1"
"NECTIN3_NECTIN2","NECTIN3_NECTIN2","NECTIN","Nectin3","Nectin2","","","","","PMID: 23027581","Cell-Cell Contact","Nectin3  - Nectin2"
"NECTIN3_PVR","NECTIN3_PVR","NECTIN","Nectin3","Pvr","","","","","PMID: 23027581","Cell-Cell Contact","Nectin3  - Pvr"
"NECTIN3_TIGIT","NECTIN3_TIGIT","NECTIN","Nectin3","Tigit","","","","","KEGG: mmu04514; PMID: 1313846","Cell-Cell Contact","Nectin3  - Tigit"
"NECTIN2_CD226","NECTIN2_CD226","NECTIN","Nectin2","Cd226","","","","","KEGG: mmu04514","Cell-Cell Contact","Nectin2  - Cd226"
"NECTIN2_TIGIT","NECTIN2_TIGIT","NECTIN","Nectin2","Tigit","","","","","KEGG: mmu04514","Cell-Cell Contact","Nectin2  - Tigit"
"NECTIN1_NECTIN3","NECTIN1_NECTIN3","NECTIN","Nectin1","Nectin3","","","","","KEGG: mmu04514","Cell-Cell Contact","Nectin1  - Nectin3"
"NEGR1_NEGR1","NEGR1_NEGR1","NEGR","Negr1","Negr1","","","","","KEGG: mmu04514","Cell-Cell Contact","Negr1  - Negr1"
"LRRC4C_NTNG1","LRRC4C_NTNG1","NGL","Lrrc4c","Ntng1","","","","","KEGG: mmu04514","Cell-Cell Contact","Lrrc4c  - Ntng1"
"LRRC4_NTNG2","LRRC4_NTNG2","NGL","Lrrc4","Ntng2","","","","","KEGG: mmu04514","Cell-Cell Contact","Lrrc4  - Ntng2"
"LRRC4B_PTPRF","LRRC4B_PTPRF","NGL","Lrrc4b","Ptprf","","","","","KEGG: mmu04514","Cell-Cell Contact","Lrrc4b  - Ptprf"
"ULBP1_KLRK1_HCST","ULBP1_KLRK1_HCST","NKG2D","Ulbp1","KLRK1_HCST","","","","","PMID: 24223577","Cell-Cell Contact","Ulbp1  - (Klrk1+Hcst)"
"DLK1_NOTCH1","DLK1_NOTCH1","NOTCH","Dlk1","Notch1","","","","","PMID: 22353464","Cell-Cell Contact","Dlk1  - Notch1"
"DLK1_NOTCH2","DLK1_NOTCH2","NOTCH","Dlk1","Notch2","","","","","PMID: 22353464","Cell-Cell Contact","Dlk1  - Notch2"
"DLK1_NOTCH3","DLK1_NOTCH3","NOTCH","Dlk1","Notch3","","","","","PMID: 22353464","Cell-Cell Contact","Dlk1  - Notch3"
"DLK1_NOTCH4","DLK1_NOTCH4","NOTCH","Dlk1","Notch4","","","","","PMID: 22353464","Cell-Cell Contact","Dlk1  - Notch4"
"DLL1_NOTCH1","DLL1_NOTCH1","NOTCH","Dll1","Notch1","","","","","PMID: 22353464","Cell-Cell Contact","Dll1  - Notch1"
"DLL1_NOTCH3","DLL1_NOTCH3","NOTCH","Dll1","Notch3","","","","","PMID: 22353464","Cell-Cell Contact","Dll1  - Notch3"
"DLL1_NOTCH4","DLL1_NOTCH4","NOTCH","Dll1","Notch4","","","","","PMID: 22353464","Cell-Cell Contact","Dll1  - Notch4"
"DLL3_NOTCH1","DLL3_NOTCH1","NOTCH","Dll3","Notch1","","","","","PMID: 22353464","Cell-Cell Contact","Dll3  - Notch1"
"DLL3_NOTCH2","DLL3_NOTCH2","NOTCH","Dll3","Notch2","","","","","PMID: 22353464","Cell-Cell Contact","Dll3  - Notch2"
"DLL3_NOTCH3","DLL3_NOTCH3","NOTCH","Dll3","Notch3","","","","","PMID: 22353464","Cell-Cell Contact","Dll3  - Notch3"
"DLL3_NOTCH4","DLL3_NOTCH4","NOTCH","Dll3","Notch4","","","","","PMID: 22353464","Cell-Cell Contact","Dll3  - Notch4"
"DLL4_NOTCH1","DLL4_NOTCH1","NOTCH","Dll4","Notch1","","","","","PMID: 22353464","Cell-Cell Contact","Dll4  - Notch1"
"DLL4_NOTCH2","DLL4_NOTCH2","NOTCH","Dll4","Notch2","","","","","PMID: 22353464","Cell-Cell Contact","Dll4  - Notch2"
"DLL4_NOTCH3","DLL4_NOTCH3","NOTCH","Dll4","Notch3","","","","","PMID: 22353464","Cell-Cell Contact","Dll4  - Notch3"
"DLL4_NOTCH4","DLL4_NOTCH4","NOTCH","Dll4","Notch4","","","","","PMID: 22353464","Cell-Cell Contact","Dll4  - Notch4"
"JAG1_NOTCH1","JAG1_NOTCH1","NOTCH","Jag1","Notch1","","","","","PMID: 22353464","Cell-Cell Contact","Jag1  - Notch1"
"JAG1_NOTCH2","JAG1_NOTCH2","NOTCH","Jag1","Notch2","","","","","PMID: 22353464","Cell-Cell Contact","Jag1  - Notch2"
"JAG1_NOTCH3","JAG1_NOTCH3","NOTCH","Jag1","Notch3","","","","","PMID: 22353464","Cell-Cell Contact","Jag1  - Notch3"
"JAG1_NOTCH4","JAG1_NOTCH4","NOTCH","Jag1","Notch4","","","","","PMID: 22353464","Cell-Cell Contact","Jag1  - Notch4"
"JAG2_NOTCH1","JAG2_NOTCH1","NOTCH","Jag2","Notch1","","","","","PMID: 22353464","Cell-Cell Contact","Jag2  - Notch1"
"JAG2_NOTCH2","JAG2_NOTCH2","NOTCH","Jag2","Notch2","","","","","PMID: 22353464","Cell-Cell Contact","Jag2  - Notch2"
"JAG2_NOTCH3","JAG2_NOTCH3","NOTCH","Jag2","Notch3","","","","","PMID: 22353464","Cell-Cell Contact","Jag2  - Notch3"
"JAG2_NOTCH4","JAG2_NOTCH4","NOTCH","Jag2","Notch4","","","","","PMID: 22353464","Cell-Cell Contact","Jag2  - Notch4"
"DLL1_NOTCH2","DLL1_NOTCH2","NOTCH","Dll1","Notch2","","","","","PMID: 22353464","Cell-Cell Contact","Dll1  - Notch2"
"NRXN1_NLGN1","NRXN1_NLGN1","NRXN","Nrxn1","Nlgn1","","","","","KEGG: mmu04514","Cell-Cell Contact","Nrxn1  - Nlgn1"
"NRXN1_NLGN2","NRXN1_NLGN2","NRXN","Nrxn1","Nlgn2","","","","","KEGG: mmu04514","Cell-Cell Contact","Nrxn1  - Nlgn2"
"NRXN1_NLGN3","NRXN1_NLGN3","NRXN","Nrxn1","Nlgn3","","","","","KEGG: mmu04514","Cell-Cell Contact","Nrxn1  - Nlgn3"
"NRXN2_NLGN1","NRXN2_NLGN1","NRXN","Nrxn2","Nlgn1","","","","","KEGG: mmu04514","Cell-Cell Contact","Nrxn2  - Nlgn1"
"NRXN2_NLGN2","NRXN2_NLGN2","NRXN","Nrxn2","Nlgn2","","","","","KEGG: mmu04514","Cell-Cell Contact","Nrxn2  - Nlgn2"
"NRXN2_NLGN3","NRXN2_NLGN3","NRXN","Nrxn2","Nlgn3","","","","","KEGG: mmu04514","Cell-Cell Contact","Nrxn2  - Nlgn3"
"NRXN3_NLGN1","NRXN3_NLGN1","NRXN","Nrxn3","Nlgn1","","","","","KEGG: mmu04514","Cell-Cell Contact","Nrxn3  - Nlgn1"
"NRXN3_NLGN2","NRXN3_NLGN2","NRXN","Nrxn3","Nlgn2","","","","","KEGG: mmu04514","Cell-Cell Contact","Nrxn3  - Nlgn2"
"NRXN3_NLGN3","NRXN3_NLGN3","NRXN","Nrxn3","Nlgn3","","","","","KEGG: mmu04514","Cell-Cell Contact","Nrxn3  - Nlgn3"
"OCLN_OCLN","OCLN_OCLN","OCLN","Ocln","Ocln","","","","","KEGG: mmu04514","Cell-Cell Contact","Ocln  - Ocln"
"CD274_PDCD1","CD274_PDCD1","PD-L1","Cd274","Pdcd1","","","","","PMID: 23954143","Cell-Cell Contact","Cd274  - Pdcd1"
"PDCD1LG2_PDCD1","PDCD1LG2_PDCD1","PDL2","Pdcd1lg2","Pdcd1","","","","","PMID: 23954143","Cell-Cell Contact","Pdcd1lg2  - Pdcd1"
"PECAM1_PECAM1","PECAM1_PECAM1","PECAM1","Pecam1","Pecam1","","","","","KEGG: mmu04514","Cell-Cell Contact","Pecam1  - Pecam1"
"PTPRM_PTPRM","PTPRM_PTPRM","PTPRM","Ptprm","Ptprm","","","","","KEGG: mmu04514","Cell-Cell Contact","Ptprm  - Ptprm"
