"","interaction_name","pathway_name","ligand","receptor","agonist","antagonist","co_A_receptor","co_I_receptor","evidence","annotation","interaction_name_2","is_neurotransmitter","ligand.symbol","ligand.family","ligand.location","ligand.keyword","ligand.secreted_type","ligand.transmembrane","receptor.symbol","receptor.family","receptor.location","receptor.keyword","receptor.surfaceome_main","receptor.surfaceome_sub","receptor.adhesome","receptor.secreted_type","receptor.transmembrane","version"
"Glutamate-Glu-SLC1A2_GLS2_GRM4","Glutamate-Glu-SLC1A2_GLS2_GRM4","Glutamate","Glu-SLC1A2_GLS2","Grm4","","","","","PMID: 24155668;PMID: 14612154","Non-protein Signaling","Glu-(Slc1a2+Gls2) - Grm4",TRUE,"Slc1a2, Gls2","Glutaminase, Dicarboxylate/amino acid:cation symporter (DAACS) (TC 2.A.23)","Mitochondrion, Cell membrane","Transit peptide, ANK repeat, Hydrolase, Reference proteome, Mitochondrion, Alternative splicing, 3D-structure, Acetylation, Repeat, Membrane, Transmembrane, Amino-acid transport, Chloride, Potassium, Symport, Glycoprotein, Disease variant, Sodium, Lipoprotein, Metal-binding, Transmembrane helix, Cell membrane, Epilepsy, Phosphoprotein, Transport, Palmitate","",TRUE,"Grm4","G-protein coupled receptor 3","Cell membrane","Transducer, Membrane, Signal, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, Receptor, Alternative splicing, G-protein coupled receptor, 3D-structure, Glycoprotein","Receptors","GPCR;Glutamate","","",TRUE,"CellChatDB v2"
"Glutamate-Glu-SLC1A3_GLS2_GRM4","Glutamate-Glu-SLC1A3_GLS2_GRM4","Glutamate","Glu-SLC1A3_GLS2","Grm4","","","","","PMID: 24155668;PMID: 14612154","Non-protein Signaling","Glu-(Slc1a3+Gls2) - Grm4",TRUE,"Slc1a3, Gls2","Glutaminase, Dicarboxylate/amino acid:cation symporter (DAACS) (TC 2.A.23)","Mitochondrion, Cell membrane","Transit peptide, ANK repeat, Hydrolase, Reference proteome, Mitochondrion, Alternative splicing, 3D-structure, Acetylation, Repeat, Membrane, Transmembrane, Chloride, Amino-acid transport, Potassium, Symport, Glycoprotein, Disease variant, Sodium, Metal-binding, Transmembrane helix, Phosphoprotein, Cell membrane, Transport","",TRUE,"Grm4","G-protein coupled receptor 3","Cell membrane","Transducer, Membrane, Signal, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, Receptor, Alternative splicing, G-protein coupled receptor, 3D-structure, Glycoprotein","Receptors","GPCR;Glutamate","","",TRUE,"CellChatDB v2"
"Glutamate-Glu-SLC1A6_GLS2_GRM4","Glutamate-Glu-SLC1A6_GLS2_GRM4","Glutamate","Glu-SLC1A6_GLS2","Grm4","","","","","PMID: 24155668;PMID: 14612154","Non-protein Signaling","Glu-(Slc1a6+Gls2) - Grm4",TRUE,"Slc1a6, Gls2","Dicarboxylate/amino acid:cation symporter (DAACS) (TC 2.A.23), Glutaminase","Cell membrane, Mitochondrion","Membrane, Sodium, Reference proteome, Cell membrane, Transmembrane helix, Phosphoprotein, Metal-binding, Transmembrane, Transport, Alternative splicing, Amino-acid transport, Potassium, Chloride, Symport, Glycoprotein, Transit peptide, ANK repeat, Hydrolase, Mitochondrion, 3D-structure, Acetylation, Repeat","",TRUE,"Grm4","G-protein coupled receptor 3","Cell membrane","Transducer, Membrane, Signal, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, Receptor, Alternative splicing, G-protein coupled receptor, 3D-structure, Glycoprotein","Receptors","GPCR;Glutamate","","",TRUE,"CellChatDB v2"
"Glutamate-Glu-SLC1A7_GLS2_GRM4","Glutamate-Glu-SLC1A7_GLS2_GRM4","Glutamate","Glu-SLC1A7_GLS2","Grm4","","","","","PMID: 24155668;PMID: 14612154","Non-protein Signaling","Glu-(Slc1a7+Gls2) - Grm4",TRUE,"Slc1a7, Gls2","Glutaminase, Dicarboxylate/amino acid:cation symporter (DAACS) (TC 2.A.23)","Mitochondrion, Photoreceptor inner segment membrane, Synaptic cell membrane","Transit peptide, ANK repeat, Hydrolase, Reference proteome, Mitochondrion, Alternative splicing, 3D-structure, Acetylation, Repeat, Membrane, Cell membrane, Transmembrane helix, Transmembrane, Transport, Synapse, Symport, Glycoprotein","",TRUE,"Grm4","G-protein coupled receptor 3","Cell membrane","Transducer, Membrane, Signal, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, Receptor, Alternative splicing, G-protein coupled receptor, 3D-structure, Glycoprotein","Receptors","GPCR;Glutamate","","",TRUE,"CellChatDB v2"
"Glutamate-Glu-SLC17A6_GLS_GRM5","Glutamate-Glu-SLC17A6_GLS_GRM5","Glutamate","Glu-SLC17A6_GLS","Grm5","","","","","PMID: 24155668;PMID: 14612154","Non-protein Signaling","Glu-(Slc17a6+Gls) - Grm5",TRUE,"Slc17a6, Gls","Major facilitator superfamily, Sodium/anion cotransporter, Glutaminase","Synaptic vesicle membrane, Synaptosome, Synapse, Cytoplasmic vesicle, Secretory vesicle, Cell membrane, Cytoplasm, Mitochondrion, Cytosol","Chloride channel, Membrane, Transmembrane, Ion channel, Phosphate transport, Chloride, Cytoplasmic vesicle, Symport, Ion transport, Glycoprotein, Sodium transport, Sodium, Reference proteome, Cell membrane, Transmembrane helix, Synaptosome, Transport, Synapse, Neurotransmitter transport, Antiport, Cataract, Transit peptide, ANK repeat, Disease variant, Hydrolase, Epilepsy, Mitochondrion, Phosphoprotein, Direct protein sequencing, Cytoplasm, Alternative splicing, 3D-structure, Acetylation, Repeat","",FALSE,"Grm5","G-protein coupled receptor 3","Cell membrane","Transducer, Membrane, Signal, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Phosphoprotein, Transmembrane, Receptor, Alternative splicing, G-protein coupled receptor, 3D-structure, Methylation, Glycoprotein","Receptors","GPCR;Glutamate","","",TRUE,"CellChatDB v2"
"Glutamate-Glu-SLC17A7_GLS_GRM5","Glutamate-Glu-SLC17A7_GLS_GRM5","Glutamate","Glu-SLC17A7_GLS","Grm5","","","","","PMID: 24155668;PMID: 14612154","Non-protein Signaling","Glu-(Slc17a7+Gls) - Grm5",TRUE,"Slc17a7, Gls","Major facilitator superfamily, Sodium/anion cotransporter, Glutaminase","Synapse, Synaptosome, Synaptic vesicle membrane, Cytoplasmic vesicle, Secretory vesicle, Cell membrane, Cytoplasm, Mitochondrion, Cytosol","Chloride channel, Membrane, Transmembrane, Ion channel, Phosphate transport, Alternative splicing, Chloride, Cytoplasmic vesicle, Symport, Ion transport, Sodium transport, Sodium, Reference proteome, Cell membrane, Transmembrane helix, Synaptosome, Phosphoprotein, Transport, Synapse, Neurotransmitter transport, Antiport, Cataract, Transit peptide, ANK repeat, Disease variant, Hydrolase, Epilepsy, Mitochondrion, Direct protein sequencing, Cytoplasm, 3D-structure, Acetylation, Repeat","",FALSE,"Grm5","G-protein coupled receptor 3","Cell membrane","Transducer, Membrane, Signal, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Phosphoprotein, Transmembrane, Receptor, Alternative splicing, G-protein coupled receptor, 3D-structure, Methylation, Glycoprotein","Receptors","GPCR;Glutamate","","",TRUE,"CellChatDB v2"
"Glutamate-Glu-SLC17A8_GLS_GRM5","Glutamate-Glu-SLC17A8_GLS_GRM5","Glutamate","Glu-SLC17A8_GLS","Grm5","","","","","PMID: 24155668;PMID: 14612154","Non-protein Signaling","Glu-(Slc17a8+Gls) - Grm5",TRUE,"Slc17a8, Gls","Major facilitator superfamily, Sodium/anion cotransporter, Glutaminase","Synapse, Synaptosome, Synaptic vesicle membrane, Cytoplasmic vesicle, Secretory vesicle, Cell membrane, Cytoplasm, Mitochondrion, Cytosol","Chloride channel, Membrane, Transmembrane, Ion channel, Hearing, Phosphate transport, Alternative splicing, Chloride, Deafness, Cytoplasmic vesicle, Symport, Glycoprotein, Ion transport, Disease variant, Sodium transport, Sodium, Reference proteome, Cell membrane, Transmembrane helix, Synaptosome, Transport, Synapse, Neurotransmitter transport, Non-syndromic deafness, Cataract, Transit peptide, ANK repeat, Hydrolase, Epilepsy, Mitochondrion, Phosphoprotein, Direct protein sequencing, Cytoplasm, 3D-structure, Acetylation, Repeat","",FALSE,"Grm5","G-protein coupled receptor 3","Cell membrane","Transducer, Membrane, Signal, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Phosphoprotein, Transmembrane, Receptor, Alternative splicing, G-protein coupled receptor, 3D-structure, Methylation, Glycoprotein","Receptors","GPCR;Glutamate","","",TRUE,"CellChatDB v2"
"Glutamate-Glu-SLC1A1_GLS_GRM5","Glutamate-Glu-SLC1A1_GLS_GRM5","Glutamate","Glu-SLC1A1_GLS","Grm5","","","","","PMID: 24155668;PMID: 14612154","Non-protein Signaling","Glu-(Slc1a1+Gls) - Grm5",TRUE,"Slc1a1, Gls","Glutaminase, Dicarboxylate/amino acid:cation symporter (DAACS) (TC 2.A.23)","Cytoplasm, Mitochondrion, Cytosol, Synapse, Late endosome membrane, Early endosome membrane, Synaptosome, Apical cell membrane, Recycling endosome membrane, Cell membrane","Cataract, Transit peptide, ANK repeat, Disease variant, Hydrolase, Reference proteome, Epilepsy, Mitochondrion, Phosphoprotein, Direct protein sequencing, Cytoplasm, Alternative splicing, 3D-structure, Acetylation, Repeat, Membrane, Transmembrane, Amino-acid transport, Chloride, Potassium, Symport, Glycoprotein, Sodium, Schizophrenia, Metal-binding, Transmembrane helix, Synaptosome, Cell membrane, Transport, Synapse, Endosome","",TRUE,"Grm5","G-protein coupled receptor 3","Cell membrane","Transducer, Membrane, Signal, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Phosphoprotein, Transmembrane, Receptor, Alternative splicing, G-protein coupled receptor, 3D-structure, Methylation, Glycoprotein","Receptors","GPCR;Glutamate","","",TRUE,"CellChatDB v2"
"Glutamate-Glu-SLC1A2_GLS_GRM5","Glutamate-Glu-SLC1A2_GLS_GRM5","Glutamate","Glu-SLC1A2_GLS","Grm5","","","","","PMID: 24155668;PMID: 14612154","Non-protein Signaling","Glu-(Slc1a2+Gls) - Grm5",TRUE,"Slc1a2, Gls","Glutaminase, Dicarboxylate/amino acid:cation symporter (DAACS) (TC 2.A.23)","Cytoplasm, Mitochondrion, Cytosol, Cell membrane","Cataract, Transit peptide, ANK repeat, Disease variant, Hydrolase, Reference proteome, Epilepsy, Mitochondrion, Phosphoprotein, Direct protein sequencing, Cytoplasm, Alternative splicing, 3D-structure, Acetylation, Repeat, Membrane, Transmembrane, Amino-acid transport, Chloride, Potassium, Symport, Glycoprotein, Sodium, Lipoprotein, Metal-binding, Transmembrane helix, Cell membrane, Transport, Palmitate","",TRUE,"Grm5","G-protein coupled receptor 3","Cell membrane","Transducer, Membrane, Signal, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Phosphoprotein, Transmembrane, Receptor, Alternative splicing, G-protein coupled receptor, 3D-structure, Methylation, Glycoprotein","Receptors","GPCR;Glutamate","","",TRUE,"CellChatDB v2"
"Glutamate-Glu-SLC1A3_GLS_GRM5","Glutamate-Glu-SLC1A3_GLS_GRM5","Glutamate","Glu-SLC1A3_GLS","Grm5","","","","","PMID: 24155668;PMID: 14612154","Non-protein Signaling","Glu-(Slc1a3+Gls) - Grm5",TRUE,"Slc1a3, Gls","Glutaminase, Dicarboxylate/amino acid:cation symporter (DAACS) (TC 2.A.23)","Cytoplasm, Mitochondrion, Cytosol, Cell membrane","Cataract, Transit peptide, ANK repeat, Disease variant, Hydrolase, Reference proteome, Epilepsy, Mitochondrion, Phosphoprotein, Direct protein sequencing, Cytoplasm, Alternative splicing, 3D-structure, Acetylation, Repeat, Membrane, Transmembrane, Chloride, Amino-acid transport, Potassium, Symport, Glycoprotein, Sodium, Metal-binding, Transmembrane helix, Cell membrane, Transport","",TRUE,"Grm5","G-protein coupled receptor 3","Cell membrane","Transducer, Membrane, Signal, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Phosphoprotein, Transmembrane, Receptor, Alternative splicing, G-protein coupled receptor, 3D-structure, Methylation, Glycoprotein","Receptors","GPCR;Glutamate","","",TRUE,"CellChatDB v2"
"Glutamate-Glu-SLC1A6_GLS_GRM5","Glutamate-Glu-SLC1A6_GLS_GRM5","Glutamate","Glu-SLC1A6_GLS","Grm5","","","","","PMID: 24155668;PMID: 14612154","Non-protein Signaling","Glu-(Slc1a6+Gls) - Grm5",TRUE,"Slc1a6, Gls","Dicarboxylate/amino acid:cation symporter (DAACS) (TC 2.A.23), Glutaminase","Cell membrane, Cytoplasm, Mitochondrion, Cytosol","Membrane, Sodium, Reference proteome, Cell membrane, Transmembrane helix, Phosphoprotein, Metal-binding, Transmembrane, Transport, Alternative splicing, Amino-acid transport, Potassium, Chloride, Symport, Glycoprotein, Cataract, Transit peptide, ANK repeat, Disease variant, Hydrolase, Epilepsy, Mitochondrion, Direct protein sequencing, Cytoplasm, 3D-structure, Acetylation, Repeat","",TRUE,"Grm5","G-protein coupled receptor 3","Cell membrane","Transducer, Membrane, Signal, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Phosphoprotein, Transmembrane, Receptor, Alternative splicing, G-protein coupled receptor, 3D-structure, Methylation, Glycoprotein","Receptors","GPCR;Glutamate","","",TRUE,"CellChatDB v2"
"Glutamate-Glu-SLC1A7_GLS_GRM5","Glutamate-Glu-SLC1A7_GLS_GRM5","Glutamate","Glu-SLC1A7_GLS","Grm5","","","","","PMID: 24155668;PMID: 14612154","Non-protein Signaling","Glu-(Slc1a7+Gls) - Grm5",TRUE,"Slc1a7, Gls","Glutaminase, Dicarboxylate/amino acid:cation symporter (DAACS) (TC 2.A.23)","Cytoplasm, Mitochondrion, Cytosol, Photoreceptor inner segment membrane, Synaptic cell membrane","Cataract, Transit peptide, ANK repeat, Disease variant, Hydrolase, Reference proteome, Epilepsy, Mitochondrion, Phosphoprotein, Direct protein sequencing, Cytoplasm, Alternative splicing, 3D-structure, Acetylation, Repeat, Membrane, Cell membrane, Transmembrane helix, Transmembrane, Transport, Synapse, Symport, Glycoprotein","",TRUE,"Grm5","G-protein coupled receptor 3","Cell membrane","Transducer, Membrane, Signal, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Phosphoprotein, Transmembrane, Receptor, Alternative splicing, G-protein coupled receptor, 3D-structure, Methylation, Glycoprotein","Receptors","GPCR;Glutamate","","",TRUE,"CellChatDB v2"
"Glutamate-Glu-SLC17A6_GLS2_GRM5","Glutamate-Glu-SLC17A6_GLS2_GRM5","Glutamate","Glu-SLC17A6_GLS2","Grm5","","","","","PMID: 24155668;PMID: 14612154","Non-protein Signaling","Glu-(Slc17a6+Gls2) - Grm5",TRUE,"Slc17a6, Gls2","Major facilitator superfamily, Sodium/anion cotransporter, Glutaminase","Synaptic vesicle membrane, Synaptosome, Synapse, Cytoplasmic vesicle, Secretory vesicle, Cell membrane, Mitochondrion","Chloride channel, Membrane, Transmembrane, Ion channel, Phosphate transport, Chloride, Cytoplasmic vesicle, Symport, Ion transport, Glycoprotein, Sodium transport, Sodium, Reference proteome, Cell membrane, Transmembrane helix, Synaptosome, Transport, Synapse, Neurotransmitter transport, Antiport, Transit peptide, ANK repeat, Hydrolase, Mitochondrion, Alternative splicing, 3D-structure, Acetylation, Repeat","",FALSE,"Grm5","G-protein coupled receptor 3","Cell membrane","Transducer, Membrane, Signal, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Phosphoprotein, Transmembrane, Receptor, Alternative splicing, G-protein coupled receptor, 3D-structure, Methylation, Glycoprotein","Receptors","GPCR;Glutamate","","",TRUE,"CellChatDB v2"
"Glutamate-Glu-SLC17A7_GLS2_GRM5","Glutamate-Glu-SLC17A7_GLS2_GRM5","Glutamate","Glu-SLC17A7_GLS2","Grm5","","","","","PMID: 24155668;PMID: 14612154","Non-protein Signaling","Glu-(Slc17a7+Gls2) - Grm5",TRUE,"Slc17a7, Gls2","Major facilitator superfamily, Sodium/anion cotransporter, Glutaminase","Synapse, Synaptosome, Synaptic vesicle membrane, Cytoplasmic vesicle, Secretory vesicle, Cell membrane, Mitochondrion","Chloride channel, Membrane, Transmembrane, Ion channel, Phosphate transport, Alternative splicing, Chloride, Cytoplasmic vesicle, Symport, Ion transport, Sodium transport, Sodium, Reference proteome, Cell membrane, Transmembrane helix, Synaptosome, Phosphoprotein, Transport, Synapse, Neurotransmitter transport, Antiport, Transit peptide, ANK repeat, Hydrolase, Mitochondrion, 3D-structure, Acetylation, Repeat","",FALSE,"Grm5","G-protein coupled receptor 3","Cell membrane","Transducer, Membrane, Signal, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Phosphoprotein, Transmembrane, Receptor, Alternative splicing, G-protein coupled receptor, 3D-structure, Methylation, Glycoprotein","Receptors","GPCR;Glutamate","","",TRUE,"CellChatDB v2"
"Glutamate-Glu-SLC17A8_GLS2_GRM5","Glutamate-Glu-SLC17A8_GLS2_GRM5","Glutamate","Glu-SLC17A8_GLS2","Grm5","","","","","PMID: 24155668;PMID: 14612154","Non-protein Signaling","Glu-(Slc17a8+Gls2) - Grm5",TRUE,"Slc17a8, Gls2","Major facilitator superfamily, Sodium/anion cotransporter, Glutaminase","Synapse, Synaptosome, Synaptic vesicle membrane, Cytoplasmic vesicle, Secretory vesicle, Cell membrane, Mitochondrion","Chloride channel, Membrane, Transmembrane, Ion channel, Hearing, Phosphate transport, Alternative splicing, Chloride, Deafness, Cytoplasmic vesicle, Symport, Glycoprotein, Ion transport, Disease variant, Sodium transport, Sodium, Reference proteome, Cell membrane, Transmembrane helix, Synaptosome, Transport, Synapse, Neurotransmitter transport, Non-syndromic deafness, Transit peptide, ANK repeat, Hydrolase, Mitochondrion, 3D-structure, Acetylation, Repeat","",FALSE,"Grm5","G-protein coupled receptor 3","Cell membrane","Transducer, Membrane, Signal, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Phosphoprotein, Transmembrane, Receptor, Alternative splicing, G-protein coupled receptor, 3D-structure, Methylation, Glycoprotein","Receptors","GPCR;Glutamate","","",TRUE,"CellChatDB v2"
"Glutamate-Glu-SLC1A1_GLS2_GRM5","Glutamate-Glu-SLC1A1_GLS2_GRM5","Glutamate","Glu-SLC1A1_GLS2","Grm5","","","","","PMID: 24155668;PMID: 14612154","Non-protein Signaling","Glu-(Slc1a1+Gls2) - Grm5",TRUE,"Slc1a1, Gls2","Glutaminase, Dicarboxylate/amino acid:cation symporter (DAACS) (TC 2.A.23)","Mitochondrion, Synapse, Late endosome membrane, Early endosome membrane, Synaptosome, Apical cell membrane, Recycling endosome membrane, Cell membrane","Transit peptide, ANK repeat, Hydrolase, Reference proteome, Mitochondrion, Alternative splicing, 3D-structure, Acetylation, Repeat, Membrane, Transmembrane, Amino-acid transport, Chloride, Potassium, Symport, Glycoprotein, Disease variant, Sodium, Schizophrenia, Metal-binding, Transmembrane helix, Synaptosome, Cell membrane, Phosphoprotein, Transport, Synapse, Endosome","",TRUE,"Grm5","G-protein coupled receptor 3","Cell membrane","Transducer, Membrane, Signal, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Phosphoprotein, Transmembrane, Receptor, Alternative splicing, G-protein coupled receptor, 3D-structure, Methylation, Glycoprotein","Receptors","GPCR;Glutamate","","",TRUE,"CellChatDB v2"
"Glutamate-Glu-SLC1A2_GLS2_GRM5","Glutamate-Glu-SLC1A2_GLS2_GRM5","Glutamate","Glu-SLC1A2_GLS2","Grm5","","","","","PMID: 24155668;PMID: 14612154","Non-protein Signaling","Glu-(Slc1a2+Gls2) - Grm5",TRUE,"Slc1a2, Gls2","Glutaminase, Dicarboxylate/amino acid:cation symporter (DAACS) (TC 2.A.23)","Mitochondrion, Cell membrane","Transit peptide, ANK repeat, Hydrolase, Reference proteome, Mitochondrion, Alternative splicing, 3D-structure, Acetylation, Repeat, Membrane, Transmembrane, Amino-acid transport, Chloride, Potassium, Symport, Glycoprotein, Disease variant, Sodium, Lipoprotein, Metal-binding, Transmembrane helix, Cell membrane, Epilepsy, Phosphoprotein, Transport, Palmitate","",TRUE,"Grm5","G-protein coupled receptor 3","Cell membrane","Transducer, Membrane, Signal, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Phosphoprotein, Transmembrane, Receptor, Alternative splicing, G-protein coupled receptor, 3D-structure, Methylation, Glycoprotein","Receptors","GPCR;Glutamate","","",TRUE,"CellChatDB v2"
"Glutamate-Glu-SLC1A3_GLS2_GRM5","Glutamate-Glu-SLC1A3_GLS2_GRM5","Glutamate","Glu-SLC1A3_GLS2","Grm5","","","","","PMID: 24155668;PMID: 14612154","Non-protein Signaling","Glu-(Slc1a3+Gls2) - Grm5",TRUE,"Slc1a3, Gls2","Glutaminase, Dicarboxylate/amino acid:cation symporter (DAACS) (TC 2.A.23)","Mitochondrion, Cell membrane","Transit peptide, ANK repeat, Hydrolase, Reference proteome, Mitochondrion, Alternative splicing, 3D-structure, Acetylation, Repeat, Membrane, Transmembrane, Chloride, Amino-acid transport, Potassium, Symport, Glycoprotein, Disease variant, Sodium, Metal-binding, Transmembrane helix, Phosphoprotein, Cell membrane, Transport","",TRUE,"Grm5","G-protein coupled receptor 3","Cell membrane","Transducer, Membrane, Signal, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Phosphoprotein, Transmembrane, Receptor, Alternative splicing, G-protein coupled receptor, 3D-structure, Methylation, Glycoprotein","Receptors","GPCR;Glutamate","","",TRUE,"CellChatDB v2"
